station,date,tmpf
SFO,2017-08-06,62.1
SFO,2017-08-06,64
SFO,2017-08-06,64.9
SFO,2017-08-06,64.9
SFO,2017-08-06,66
SFO,2017-08-06,68
SFO,2017-08-06,69.1
SFO,2017-08-06,70
SFO,2017-08-06,70
SFO,2017-08-06,69.1
SFO,2017-08-06,68
SFO,2017-08-06,66
SFO,2017-08-06,64
SFO,2017-08-06,63
SFO,2017-08-06,63
SFO,2017-08-06,62.1
SFO,2017-08-06,63
SFO,2017-08-07,63
SFO,2017-08-07,62.1
SFO,2017-08-07,63
SFO,2017-08-07,63
SFO,2017-08-07,62.1
SFO,2017-08-07,62.1
SFO,2017-08-07,62.1
SFO,2017-08-07,62.1
SFO,2017-08-07,62.1
SFO,2017-08-07,63
SFO,2017-08-07,64.9
SFO,2017-08-07,64
SFO,2017-08-07,64.9
SFO,2017-08-07,69.1
SFO,2017-08-07,69.1
SFO,2017-08-07,71.1
SFO,2017-08-07,71.1
SFO,2017-08-07,68
SFO,2017-08-07,66.9
SFO,2017-08-07,64
SFO,2017-08-07,64
SFO,2017-08-07,63
SFO,2017-08-07,63
SFO,2017-08-07,62.1
SFO,2017-08-07,62.1
SFO,2017-08-08,62.1
SFO,2017-08-08,61
SFO,2017-08-08,61
SFO,2017-08-08,60.1
SFO,2017-08-08,60.1
SFO,2017-08-08,60.1
SFO,2017-08-08,60.1
SFO,2017-08-08,61
SFO,2017-08-08,61
SFO,2017-08-08,61
SFO,2017-08-08,63
SFO,2017-08-08,64
SFO,2017-08-08,64.9
SFO,2017-08-08,66
SFO,2017-08-08,68
SFO,2017-08-08,69.1
SFO,2017-08-08,66.9
SFO,2017-08-08,71.1
SFO,2017-08-08,70
SFO,2017-08-08,69.1
SFO,2017-08-08,68
SFO,2017-08-08,69.1
SFO,2017-08-08,66.9
SFO,2017-08-08,68
SFO,2017-08-08,64
SFO,2017-08-08,64.9
SFO,2017-08-08,63
SFO,2017-08-09,61
SFO,2017-08-09,60.1
SFO,2017-08-09,61
SFO,2017-08-09,61
SFO,2017-08-09,61
SFO,2017-08-09,59
SFO,2017-08-09,61
SFO,2017-08-09,60.1
SFO,2017-08-09,60.1
SFO,2017-08-09,60.1
SFO,2017-08-09,60.1
SFO,2017-08-09,61
SFO,2017-08-09,62.1
SFO,2017-08-09,63
SFO,2017-08-09,64
SFO,2017-08-09,66
SFO,2017-08-09,66
SFO,2017-08-09,64.9
SFO,2017-08-09,64
SFO,2017-08-09,64
SFO,2017-08-09,63
SFO,2017-08-09,62.1
SFO,2017-08-09,62.1
SFO,2017-08-09,62.1
SFO,2017-08-09,62.1
SFO,2017-08-10,62.1
SFO,2017-08-10,61
SFO,2017-08-10,61
SFO,2017-08-10,60.1
SFO,2017-08-10,61
SFO,2017-08-10,60.1
SFO,2017-08-10,60.1
SFO,2017-08-10,59
SFO,2017-08-10,60.1
SFO,2017-08-10,61
SFO,2017-08-10,62.1
SFO,2017-08-10,63
SFO,2017-08-10,64
SFO,2017-08-10,64.9
SFO,2017-08-10,64.9
SFO,2017-08-10,64.9
SFO,2017-08-10,64.9
SFO,2017-08-10,64.9
SFO,2017-08-10,70
SFO,2017-08-10,66.9
SFO,2017-08-10,66
SFO,2017-08-10,64.9
SFO,2017-08-10,62.1
SFO,2017-08-10,61
SFO,2017-08-10,61
SFO,2017-08-10,61
SFO,2017-08-10,60.1
SFO,2017-08-10,60.1
SFO,2017-08-11,60.1
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,59
SFO,2017-08-11,60.1
SFO,2017-08-11,62.1
SFO,2017-08-11,64.9
SFO,2017-08-11,64
SFO,2017-08-11,64.9
SFO,2017-08-11,68
SFO,2017-08-11,69.1
SFO,2017-08-11,70
SFO,2017-08-11,66.9
SFO,2017-08-11,66.9
SFO,2017-08-11,64.9
SFO,2017-08-11,64.9
SFO,2017-08-11,63
SFO,2017-08-11,63
SFO,2017-08-11,63
SFO,2017-08-11,63
SFO,2017-08-11,64
SFO,2017-08-11,64
SFO,2017-08-12,63
SFO,2017-08-12,63
SFO,2017-08-12,63
SFO,2017-08-12,63
SFO,2017-08-12,63
SFO,2017-08-12,62.1
SFO,2017-08-12,62.1
SFO,2017-08-12,62.1
SFO,2017-08-12,62.1
SFO,2017-08-12,63
SFO,2017-08-12,62.1
SFO,2017-08-12,63
SFO,2017-08-12,63
SFO,2017-08-12,64.9
SFO,2017-08-12,64.9
SFO,2017-08-12,66
SFO,2017-08-12,68
SFO,2017-08-12,69.1
SFO,2017-08-12,73
SFO,2017-08-12,71.1
SFO,2017-08-12,70
SFO,2017-08-12,68
SFO,2017-08-12,64.9
SFO,2017-08-12,64.9
SFO,2017-08-12,66.9
SFO,2017-08-12,63
SFO,2017-08-13,62.1
SFO,2017-08-13,61
SFO,2017-08-13,61
SFO,2017-08-13,61
SFO,2017-08-13,60.1
SFO,2017-08-13,61
SFO,2017-08-13,62.1
SFO,2017-08-13,60.1
SFO,2017-08-13,62.1
SFO,2017-08-13,63
SFO,2017-08-13,64.9
SFO,2017-08-13,66
SFO,2017-08-13,68
SFO,2017-08-13,69.1
SFO,2017-08-13,71.1
SFO,2017-08-13,72
SFO,2017-08-13,72
SFO,2017-08-13,71.1
SFO,2017-08-13,71.1
SFO,2017-08-13,70
SFO,2017-08-13,70
SFO,2017-08-13,68
SFO,2017-08-13,66
SFO,2017-08-13,64.9
SFO,2017-08-13,64.9
SFO,2017-08-14,62.1
SFO,2017-08-14,62.1
SFO,2017-08-14,62.1
SFO,2017-08-14,62.1
SFO,2017-08-14,62.1
SFO,2017-08-14,62.1
SFO,2017-08-14,60.1
SFO,2017-08-14,59
SFO,2017-08-14,59
SFO,2017-08-14,59
SFO,2017-08-14,60.1
SFO,2017-08-14,60.1
SFO,2017-08-14,60.1
SFO,2017-08-14,61
SFO,2017-08-14,61
SFO,2017-08-14,62.1
SFO,2017-08-14,63
SFO,2017-08-14,62.1
SFO,2017-08-14,62.1
SFO,2017-08-14,63
SFO,2017-08-14,62.1
SFO,2017-08-14,61
SFO,2017-08-14,61
SFO,2017-08-14,60.1
SFO,2017-08-15,60.1
SFO,2017-08-15,61
SFO,2017-08-15,61
SFO,2017-08-15,61
SFO,2017-08-15,61
SFO,2017-08-15,60.1
SFO,2017-08-15,59
SFO,2017-08-15,59
SFO,2017-08-15,59
SFO,2017-08-15,59
SFO,2017-08-15,59
SFO,2017-08-15,64
SFO,2017-08-15,62.1
SFO,2017-08-15,63
SFO,2017-08-15,64
SFO,2017-08-15,73
SFO,2017-08-15,66
SFO,2017-08-15,64.9
SFO,2017-08-15,63
SFO,2017-08-15,61
SFO,2017-08-15,60.1
SFO,2017-08-15,59
SFO,2017-08-15,60.1
SFO,2017-08-15,60.1
SFO,2017-08-15,60.1
SFO,2017-08-16,60.1
SFO,2017-08-16,61
SFO,2017-08-16,61
SFO,2017-08-16,61
SFO,2017-08-16,61
SFO,2017-08-16,61
SFO,2017-08-16,60.1
SFO,2017-08-16,60.1
SFO,2017-08-16,61
SFO,2017-08-16,60.1
SFO,2017-08-16,62.1
SFO,2017-08-16,64
SFO,2017-08-16,66.9
SFO,2017-08-16,69.1
SFO,2017-08-16,70
SFO,2017-08-16,72
SFO,2017-08-16,73.9
SFO,2017-08-16,73.9
SFO,2017-08-16,75
SFO,2017-08-16,72
SFO,2017-08-16,71.1
SFO,2017-08-16,66.9
SFO,2017-08-16,64
SFO,2017-08-16,63
SFO,2017-08-16,63
SFO,2017-08-16,62.1
SFO,2017-08-17,62.1
SFO,2017-08-17,62.1
SFO,2017-08-17,61
SFO,2017-08-17,60.1
SFO,2017-08-17,61
SFO,2017-08-17,61
SFO,2017-08-17,61
SFO,2017-08-17,61
SFO,2017-08-17,63
SFO,2017-08-17,63
SFO,2017-08-17,64
SFO,2017-08-17,66
SFO,2017-08-17,68
SFO,2017-08-17,69.1
SFO,2017-08-17,71.1
SFO,2017-08-17,72
SFO,2017-08-17,71.1
SFO,2017-08-17,70
SFO,2017-08-17,70
SFO,2017-08-17,68
SFO,2017-08-17,66
SFO,2017-08-17,64
SFO,2017-08-17,66
SFO,2017-08-17,66
SFO,2017-08-17,66
SFO,2017-08-18,66
SFO,2017-08-18,64
SFO,2017-08-18,64
SFO,2017-08-18,64
SFO,2017-08-18,64
SFO,2017-08-18,62.1
SFO,2017-08-18,61
SFO,2017-08-18,61
SFO,2017-08-18,61
SFO,2017-08-18,64
SFO,2017-08-18,64
SFO,2017-08-18,66
SFO,2017-08-18,66
SFO,2017-08-18,68
SFO,2017-08-18,70
SFO,2017-08-18,71.1
SFO,2017-08-18,71.1
SFO,2017-08-18,71.1
SFO,2017-08-18,70
SFO,2017-08-18,70
SFO,2017-08-18,66.9
SFO,2017-08-18,64.9
SFO,2017-08-18,63
SFO,2017-08-18,62.1
SFO,2017-08-18,62.1
SFO,2017-08-18,62.1
SFO,2017-08-19,61
SFO,2017-08-19,59
SFO,2017-08-19,59
SFO,2017-08-19,59
SFO,2017-08-19,59
SFO,2017-08-19,59
SFO,2017-08-19,59
SFO,2017-08-19,59
SFO,2017-08-19,60.1
SFO,2017-08-19,60.1
SFO,2017-08-19,61
SFO,2017-08-19,62.1
SFO,2017-08-19,63
SFO,2017-08-19,64.9
SFO,2017-08-19,66
SFO,2017-08-19,66.9
SFO,2017-08-19,68
SFO,2017-08-19,68
SFO,2017-08-19,75.9
SFO,2017-08-19,75
SFO,2017-08-19,73
SFO,2017-08-19,72
SFO,2017-08-19,71.1
SFO,2017-08-19,68
SFO,2017-08-19,66.9
SFO,2017-08-19,66.9
SFO,2017-08-19,66
SFO,2017-08-20,66
SFO,2017-08-20,66
SFO,2017-08-20,66
SFO,2017-08-20,62.1
SFO,2017-08-20,60.8
SFO,2017-08-20,61
SFO,2017-08-20,62.6
SFO,2017-08-20,62.1
SFO,2017-08-20,61
SFO,2017-08-20,61
SFO,2017-08-20,61
SFO,2017-08-20,61
SFO,2017-08-20,62.1
SFO,2017-08-20,62.1
SFO,2017-08-20,63
SFO,2017-08-20,64
SFO,2017-08-20,66
SFO,2017-08-20,68
SFO,2017-08-20,69.1
SFO,2017-08-20,71.1
SFO,2017-08-20,72
SFO,2017-08-20,71.1
SFO,2017-08-20,69.1
SFO,2017-08-20,66.9
SFO,2017-08-20,64
SFO,2017-08-20,64
SFO,2017-08-20,63
SFO,2017-08-20,63
SFO,2017-08-21,63
SFO,2017-08-21,63
SFO,2017-08-21,61
SFO,2017-08-21,61
SFO,2017-08-21,61
SFO,2017-08-21,61
SFO,2017-08-21,61
SFO,2017-08-21,61
SFO,2017-08-21,61
SFO,2017-08-21,63
SFO,2017-08-21,64.9
SFO,2017-08-21,66
SFO,2017-08-21,66.9
SFO,2017-08-21,68
SFO,2017-08-21,70
SFO,2017-08-21,73.9
SFO,2017-08-21,72
SFO,2017-08-21,72
SFO,2017-08-21,70
SFO,2017-08-21,68
SFO,2017-08-21,64.9
SFO,2017-08-21,64.9
SFO,2017-08-21,64.9
SFO,2017-08-21,64
SFO,2017-08-21,64
SFO,2017-08-21,63
SFO,2017-08-22,62.1
SFO,2017-08-22,61
SFO,2017-08-22,62.1
SFO,2017-08-22,62.1
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,62.1
SFO,2017-08-22,64
SFO,2017-08-22,66
SFO,2017-08-22,66.9
SFO,2017-08-22,69.1
SFO,2017-08-22,72
SFO,2017-08-22,72
SFO,2017-08-22,71.1
SFO,2017-08-22,70
SFO,2017-08-22,69.1
SFO,2017-08-22,66.9
SFO,2017-08-22,64
SFO,2017-08-22,62.1
SFO,2017-08-22,61
SFO,2017-08-22,61
SFO,2017-08-22,60.1
SFO,2017-08-23,60.1
SFO,2017-08-23,60.1
SFO,2017-08-23,60.1
SFO,2017-08-23,59
SFO,2017-08-23,59
SFO,2017-08-23,59
SFO,2017-08-23,59
SFO,2017-08-23,59
SFO,2017-08-23,60.1
SFO,2017-08-23,61
SFO,2017-08-23,61
SFO,2017-08-23,62.1
SFO,2017-08-23,63
SFO,2017-08-23,64
SFO,2017-08-23,66.9
SFO,2017-08-23,69.1
SFO,2017-08-23,69.1
SFO,2017-08-23,69.1
SFO,2017-08-23,68
SFO,2017-08-23,68
SFO,2017-08-23,64.9
SFO,2017-08-23,61
SFO,2017-08-23,60.1
SFO,2017-08-23,60.1
SFO,2017-08-23,60.1
SFO,2017-08-23,60.1
SFO,2017-08-24,61
SFO,2017-08-24,61
SFO,2017-08-24,60.1
SFO,2017-08-24,59
SFO,2017-08-24,59
SFO,2017-08-24,59
SFO,2017-08-24,57.9
SFO,2017-08-24,57.9
SFO,2017-08-24,57.9
SFO,2017-08-24,57.9
SFO,2017-08-24,57.9
SFO,2017-08-24,57.9
SFO,2017-08-24,61
SFO,2017-08-24,61
SFO,2017-08-24,61
SFO,2017-08-24,64
SFO,2017-08-24,66
SFO,2017-08-24,70
SFO,2017-08-24,66.9
SFO,2017-08-24,69.1
SFO,2017-08-24,66.9
SFO,2017-08-24,63
SFO,2017-08-24,63
SFO,2017-08-24,63
SFO,2017-08-24,63
SFO,2017-08-24,63
SFO,2017-08-25,62.1
SFO,2017-08-25,57.9
SFO,2017-08-25,57.9
SFO,2017-08-25,57.9
SFO,2017-08-25,57.9
SFO,2017-08-25,57.9
SFO,2017-08-25,55.9
SFO,2017-08-25,55.9
SFO,2017-08-25,55.9
SFO,2017-08-25,57.9
SFO,2017-08-25,60.1
SFO,2017-08-25,64.9
SFO,2017-08-25,66.9
SFO,2017-08-25,68
SFO,2017-08-25,66.9
SFO,2017-08-25,66.9
SFO,2017-08-25,66
SFO,2017-08-25,64
SFO,2017-08-25,62.1
SFO,2017-08-25,59
SFO,2017-08-25,57
SFO,2017-08-25,57
SFO,2017-08-25,55.9
SFO,2017-08-25,55.9
SFO,2017-08-26,55.9
SFO,2017-08-26,55
SFO,2017-08-26,55
SFO,2017-08-26,54
SFO,2017-08-26,54
SFO,2017-08-26,54
SFO,2017-08-26,55
SFO,2017-08-26,54
SFO,2017-08-26,57
SFO,2017-08-26,62.1
SFO,2017-08-26,64
SFO,2017-08-26,68
SFO,2017-08-26,71.1
SFO,2017-08-26,72
SFO,2017-08-26,79
SFO,2017-08-26,75.9
SFO,2017-08-26,78.1
SFO,2017-08-26,79
SFO,2017-08-26,73.9
SFO,2017-08-26,69.1
SFO,2017-08-26,66.9
SFO,2017-08-26,64.9
SFO,2017-08-26,66.9
SFO,2017-08-26,64
SFO,2017-08-27,63
SFO,2017-08-27,62.1
SFO,2017-08-27,61
SFO,2017-08-27,61
SFO,2017-08-27,61
SFO,2017-08-27,61
SFO,2017-08-27,60.1
SFO,2017-08-27,60.1
SFO,2017-08-27,62.1
SFO,2017-08-27,66.9
SFO,2017-08-27,69.1
SFO,2017-08-27,71.1
SFO,2017-08-27,77
SFO,2017-08-27,77
SFO,2017-08-27,75
